user_id,company,address,job,type
582150,ห้างหุ้นส่วนจำกัด น้ำทิพย์,"6 ถ.ไม้แดง, ห้างหุ้นส่วนจำกัด น้ำทิพย์",DevOps Engineer,workplace
752669,บมจ.ตรีเภรินทร์,"70 หมู่ 61 ถนนไตรบรรพ, บมจ.ตรีเภรินทร์",Software Engineer,workplace
201901,บริษัท นักสำหรวจ จำกัด,"710/76 ถ.ถนัดภาษา, บริษัท นักสำหรวจ จำกัด",Cloud Architect,workplace
821477,ชมรมนักรบ,"685/1 ถ.ธรรมทินนา, ชมรมนักรบ",Software Engineer,workplace
253674,ห้างหุ้นส่วนจำกัด ทรัพย์สาร,"45/14 ถนนดิศดใน, ห้างหุ้นส่วนจำกัด ทรัพย์สาร",Data Scientist,workplace
494631,ดุริยพันธุ์เอนเตอรไพรส์,"39 หมู่ 6 ถนนทวีเดช, ดุริยพันธุ์เอนเตอรไพรส์",Mobile App Developer,workplace
636573,สมาคมนพคเชนทร์,"090 ถ.หนุนสุข, สมาคมนพคเชนทร์",Cloud Architect,workplace
990829,มูลนิธิบัวเผื่อน,"99/4 ถนนจันอ้น, มูลนิธิบัวเผื่อน",นักออกแบบ,workplace
118311,สหภาพแรงงานผลบุญ,"91 ถนนเพียยา, สหภาพแรงงานผลบุญ",DevOps Engineer,workplace
462544,ธนาคารนฤทุกข์ จำกัด,"77 ถ.บุญญาภิรมย์, ธนาคารนฤทุกข์ จำกัด",Mobile App Developer,workplace
636960,ชมรมสงประเสริฐ,"3/4 ถ.ตรีครุธพันธุ์, ชมรมสงประเสริฐ",Data Scientist,workplace
340632,หสน.ดาตูการช่าง,"77/4 ถ.ถนอมพลกรัง, หสน.ดาตูการช่าง",AI Researcher,workplace
683875,บริษัท นพตระกูลก่อสร้าง จำกัด,"15/88 ถ.ทำประดู่, บริษัท นพตระกูลก่อสร้าง จำกัด",Data Scientist,workplace
796892,ห้างหุ้นส่วนจำกัด แถมธน,"9/8 ถ.ถนัดอักษร, ห้างหุ้นส่วนจำกัด แถมธน",Full-Stack Developer,workplace
923047,ห้างหุ้นส่วนจำกัด ถมปัด,"0/2 ถนนพงศ์ฉบับนภา, ห้างหุ้นส่วนจำกัด ถมปัด",Backend Developer,workplace
777766,มูลนิธิดัตพันธุ์,"40 หมู่ 0 ถ.นิยมสำหรวจ, มูลนิธิดัตพันธุ์",นักดาราศาสตร์,workplace
580725,บริษัท ทันยุค จำกัด,"87 หมู่ 36 ถ.เนื่องนนท์, บริษัท ทันยุค จำกัด",Cybersecurity Analyst,workplace
201906,หจก.คณานุรักษ์อุตสาหกรรม,"95 หมู่ 39 ถนนกุมารบุญ, หจก.คณานุรักษ์อุตสาหกรรม",Cloud Architect,workplace
328706,ห้างหุ้นส่วนสามัญ นิลสลัว,"74/41 ถนนนกทอง, ห้างหุ้นส่วนสามัญ นิลสลัว",Backend Developer,workplace
912142,หจก.นพคเชนทร์การช่าง,"17/64 ถ.นิยมสำหรวจ, หจก.นพคเชนทร์การช่าง",โปรแกรมเมอร์,workplace
401764,ไม้แดง-ศรีธนะเวทย์,"924 ถนนบุญบำรุง, ไม้แดง-ศรีธนะเวทย์",Cybersecurity Analyst,workplace
716957,บริษัท นิละทัต จำกัด,"65 หมู่ 3 ถ.สุวรรณหงษ์, บริษัท นิละทัต จำกัด",ทนายความ,workplace
772076,เณรานุสนธิ์-ไทยสุชาต,"1 ถนนทวนทอง, เณรานุสนธิ์-ไทยสุชาต",Mobile App Developer,workplace
643899,ชมรมนกทอง,"805 ถนนนาถะเดชะ, ชมรมนกทอง",นักบินอวกาศ,workplace
754730,ยางสวย-หิรัญสาลี,"29 หมู่ 30 ถนนธนประทีป, ยางสวย-หิรัญสาลี",Data Scientist,workplace
938299,มูลนิธิดาบเพ็ชร์,"390/7 ซอยหอมพิกุล, มูลนิธิดาบเพ็ชร์",Cloud Architect,workplace
140868,ห้างหุ้นส่วนจำกัด ถนอมกุลบุตรสโตร์,"36/9 ถนนตั้งกุลงาม, ห้างหุ้นส่วนจำกัด ถนอมกุลบุตรสโตร์",นักสิทธิมนุษยชน,workplace
162817,บริษัท เขียวอ่อน จำกัด,"699/1 ถ.นานายน, บริษัท เขียวอ่อน จำกัด",Backend Developer,workplace
359402,บมจ.บุนยาภิสนท์เซอร์วิส,"8/3 ถ.มิ่งขวัญ, บมจ.บุนยาภิสนท์เซอร์วิส",นักพจนานุกรม,workplace
836969,บริษัท ถนัดรบ จำกัด,"31 หมู่ 82 ถ.นฤทุกข์, บริษัท ถนัดรบ จำกัด",Data Scientist,workplace
665300,มูลนิธิธนูปกรณ์,"470/48 ถ.นานายน, มูลนิธิธนูปกรณ์",AI Researcher,workplace
799725,บริษัท เจริญรัมย์จิวเวลรี่ จำกัด,"197/86 ถนนเดชคุ้ม, บริษัท เจริญรัมย์จิวเวลรี่ จำกัด",Data Scientist,workplace
579168,บริษัท เยาวธนโชค จำกัด,"93 ถนนทองประดิฐ, บริษัท เยาวธนโชค จำกัด",AI Researcher,workplace
667074,ห้างหุ้นส่วนจำกัด เธียรายัน,"00 หมู่ 55 ถนนพรรษาสกุล, ห้างหุ้นส่วนจำกัด เธียรายัน",นักผจญภัย,workplace
467308,บริษัท ถาวระวรณ์และบุตร จำกัด,"30/40 ถนนถนัดอาวุธ, บริษัท ถาวระวรณ์และบุตร จำกัด",Mobile App Developer,workplace
307657,หจก.ชุมวระ,"25/89 ถ.แน่นดุจป้อม, หจก.ชุมวระ",ศิลปิน,workplace
881050,ห้างหุ้นส่วนสามัญ บุญญาภิรมย์,"7/3 ถนนศาสตร์ศิลป์, ห้างหุ้นส่วนสามัญ บุญญาภิรมย์",เจ้าหน้าทีรักษาความปลอดภัย,workplace
393584,มูลนิธิน้ำทิพย์,"875/47 ถ.ถนัดรบ, มูลนิธิน้ำทิพย์",Backend Developer,workplace
308087,ห้างหุ้นส่วนจำกัด ทรัพย์สารวิศวกรรม,"4/4 ถนนบุญบำรุง, ห้างหุ้นส่วนจำกัด ทรัพย์สารวิศวกรรม",Data Scientist,workplace
759265,สมาคมนับเนื่องนอ,"1 ถนนเดชคุ้ม, สมาคมนับเนื่องนอ",Cloud Architect,workplace
611297,บริษัท แท่นทอง จำกัด,"47/3 ซ.นรวิทย์โชติกุล, บริษัท แท่นทอง จำกัด",Full-Stack Developer,workplace
244424,บริษัท บุญญาภิรมย์ จำกัด,"46 หมู่ 21 ถนนบุนยะตีรณะ, บริษัท บุญญาภิรมย์ จำกัด",Backend Developer,workplace
548730,บุญญาไลย์การช่าง,"7 ถ.นิยมธรรม, บุญญาไลย์การช่าง",นักดาราศาสตร์,workplace
571508,ถมังรักษสัตว์-นาถะเดชะ,"01/4 ถ.นามขำ, ถมังรักษสัตว์-นาถะเดชะ",Backend Developer,workplace
442745,บริษัท ตันตราจิณแอนด์ซันส์ จำกัด,"0/0 ถ.เวียงจันทึก, บริษัท ตันตราจิณแอนด์ซันส์ จำกัด",Software Engineer,workplace
851404,แนวพนิช-ศรีวงค์,"9/8 ถนนชำนาญวาด, แนวพนิช-ศรีวงค์",นักบวช,workplace
704460,บริษัท ดาบเงินเซอร์วิส จำกัด,"1/2 ถ.ตะละภัฏ, บริษัท ดาบเงินเซอร์วิส จำกัด",Data Scientist,workplace
727075,สมาคมดาบเงิน,"74/42 ถนนโพธิสัตย์, สมาคมดาบเงิน",นักกีฬา,workplace
262439,หจก.ทับทิมไทยอุตสาหกรรม,"182 ถนนจันอ้น, หจก.ทับทิมไทยอุตสาหกรรม",นักภาษาศาสตร์,workplace
742676,ถนัดอาวุธและนาถะเดชะ,"70/56 ถ.นิลเสนา, ถนัดอาวุธและนาถะเดชะ",Cloud Architect,workplace
243403,บริษัท นุตตาร จำกัด,"658/92 ถนนดำริห์ชอบ, บริษัท นุตตาร จำกัด",Software Engineer,workplace
892140,บริษัท นิติสาขา จำกัด (มหาชน),"22/80 ถ.ทองสุกเลิศ, บริษัท นิติสาขา จำกัด (มหาชน)",Data Scientist,workplace
830084,บจก.มนทองเฟอนิชชิ่ง,"304 ถนนเนตร์มณี, บจก.มนทองเฟอนิชชิ่ง",Mobile App Developer,workplace
855329,บริษัท ตันเผ่า จำกัด,"3 ถ.บุญส่ง, บริษัท ตันเผ่า จำกัด",DevOps Engineer,workplace
259287,บริษัท ศิวะวรเวทแลบ จำกัด,"6 ถนนขอหมั่นกลาง, บริษัท ศิวะวรเวทแลบ จำกัด",ทนายความ,workplace
673912,หจก.แก้วอยู่,"8/3 ถนนดาบเพ็ชร์, หจก.แก้วอยู่",Software Engineer,workplace
909409,บริษัท นาคสุทินการบัญชี จำกัด,"47 หมู่ 4 ถนนจันทา, บริษัท นาคสุทินการบัญชี จำกัด",Backend Developer,workplace
255792,บริษัท ซูสารอการบัญชี จำกัด,"9/3 ถ.ศาสตร์ศิลป์, บริษัท ซูสารอการบัญชี จำกัด",Data Scientist,workplace
432991,หจก.ติณรัตน์ก่อสร้าง,"977/3 ถนนธัญาโภชน์, หจก.ติณรัตน์ก่อสร้าง",Cybersecurity Analyst,workplace
965981,ธนาคารภูภักดีเอเยนซี จำกัด,"8 ถ.หนุนสุข, ธนาคารภูภักดีเอเยนซี จำกัด",Cloud Architect,workplace
464392,ธนาคารตวันเยี่ยมพานิช จำกัด,"57/33 ถนนนาถะพินธุ, ธนาคารตวันเยี่ยมพานิช จำกัด",Cloud Architect,workplace
951184,บริษัท ขำเอนกเฟอร์นิเจอร์ จำกัด,"43 ซอยเช้าวันดี, บริษัท ขำเอนกเฟอร์นิเจอร์ จำกัด",Cloud Architect,workplace
356634,บจก.แนวพญาคอมพิวเตอร์,"03/3 ถ.เขียวอ่อน, บจก.แนวพญาคอมพิวเตอร์",DevOps Engineer,workplace
669175,ทัศนสุทธิภาพยนตร์,"17 หมู่ 42 ถนนกุมารบุญ, ทัศนสุทธิภาพยนตร์",นักปรัชญา,workplace
642044,บริษัท ธูปะวิโรจน์วิศวการ จำกัด,"64 หมู่ 5 ถนนศรทอง, บริษัท ธูปะวิโรจน์วิศวการ จำกัด",Cloud Architect,workplace
183207,บริษัท ธรรมสถิตไพศาล จำกัด,"88/40 ถนนเดชวา, บริษัท ธรรมสถิตไพศาล จำกัด",Mobile App Developer,workplace
925370,ห้างหุ้นส่วนจำกัด แน่นดุจป้อม,"13 ถนนถุงเงิน, ห้างหุ้นส่วนจำกัด แน่นดุจป้อม",Cybersecurity Analyst,workplace
422251,ห้างหุ้นส่วนจำกัด ธรรมสถิตไพศาล,"34 หมู่ 70 ถ.พรมอ่อน, ห้างหุ้นส่วนจำกัด ธรรมสถิตไพศาล",Cloud Architect,workplace
242064,หจก.พรรษาสกุลพืชผล,"03/67 ถนนขันธุลา, หจก.พรรษาสกุลพืชผล",DevOps Engineer,workplace
943725,บมจ.ไทไชโยคอมพิวเตอร์,"22/71 ถนนสงประเสริฐ, บมจ.ไทไชโยคอมพิวเตอร์",DevOps Engineer,workplace
468283,บริษัท ไสยกิจ จำกัด,"3 ถ.นิยมสำหรวจ, บริษัท ไสยกิจ จำกัด",Cybersecurity Analyst,workplace
788057,ห้างหุ้นส่วนสามัญ ทองสุกเลิศซัพพลาย,"4/0 ถนนถนอมมนุษย์, ห้างหุ้นส่วนสามัญ ทองสุกเลิศซัพพลาย",Cloud Architect,workplace
949011,บริษัท เขียวอ่อน จำกัด,"156/3 ถ.นำธวัช, บริษัท เขียวอ่อน จำกัด",Cybersecurity Analyst,workplace
114365,ห้างหุ้นส่วนจำกัด ถมปัดและเพื่อน,"20/9 ถนนเนื้อนุ่ม, ห้างหุ้นส่วนจำกัด ถมปัดและเพื่อน",Full-Stack Developer,workplace
677007,นาคะนครและนาคสุทิน,"393 ถนนเดชคุ้ม, นาคะนครและนาคสุทิน",Data Scientist,workplace
679238,ห้างหุ้นส่วนจำกัด นิลสุวรรณ์ยานยนต์,"1/9 ถนนติณรัตน์, ห้างหุ้นส่วนจำกัด นิลสุวรรณ์ยานยนต์",AI Researcher,workplace
316454,ธนประทีปเซอร์วิส,"293 ถนนนาควงษ์, ธนประทีปเซอร์วิส",DevOps Engineer,workplace
457695,บมจ.เดชวาพืชผล,"74/0 ถนนนามขำ, บมจ.เดชวาพืชผล",Mobile App Developer,workplace
243075,นิยมเซียมเซอร์วิส,"01 หมู่ 62 ถนนแถมธน, นิยมเซียมเซอร์วิส",Full-Stack Developer,workplace
675994,บริษัท บุณยะภาชน์,"4/1 ถนนตวงทอง, บริษัท บุณยะภาชน์",Cybersecurity Analyst,workplace
267847,ดุษฎีวนิชอะไหล่ยนต์,"097/77 ถ.กุมารบุญ, ดุษฎีวนิชอะไหล่ยนต์",Mobile App Developer,workplace
579718,สุวรรณหงษ์กลการ,"44 หมู่ 41 ถ.นาคะนคร, สุวรรณหงษ์กลการ",Software Engineer,workplace
317552,สหภาพแรงงานตระกูลไม้เรียง,"1/5 ถนนนรวิทย์โชติกุล, สหภาพแรงงานตระกูลไม้เรียง",Mobile App Developer,workplace
946284,ห้างหุ้นส่วนจำกัด ปานสุวรรณ,"80/69 ถนนขำเอนก, ห้างหุ้นส่วนจำกัด ปานสุวรรณ",ผู้กำกับละครโทรทัศน์,workplace
613040,บริษัท นำธวัชกลการ จำกัด,"7 ถนนพานเกล้า, บริษัท นำธวัชกลการ จำกัด",AI Researcher,workplace
296107,บริษัท พงศ์ฉบับนภาแลบ จำกัด,"64 หมู่ 17 ถนนนานายน, บริษัท พงศ์ฉบับนภาแลบ จำกัด",AI Researcher,workplace
721147,ถนอมพลกรัง-ตัณฑนุช,"980 ถ.ถนัดกลึง, ถนอมพลกรัง-ตัณฑนุช",Full-Stack Developer,workplace
537863,บริษัท ไทนิยม จำกัด,"73/52 ถนนธีวร, บริษัท ไทนิยม จำกัด",Data Scientist,workplace
507537,ห้างหุ้นส่วนจำกัด ทหารแท้วิศวการ,"0/9 ถ.ตระกูลบุญ, ห้างหุ้นส่วนจำกัด ทหารแท้วิศวการ",Software Engineer,workplace
503733,ห้างหุ้นส่วนสามัญ ทุมะบุตร์ซัพพลาย,"402/5 ถนนซาซุม, ห้างหุ้นส่วนสามัญ ทุมะบุตร์ซัพพลาย",Full-Stack Developer,workplace
336158,ห้างหุ้นส่วนจำกัด ไทยสุชาต,"975 ถ.ถนัดหัตถกรรม, ห้างหุ้นส่วนจำกัด ไทยสุชาต",Cloud Architect,workplace
314919,หจก.ทศโยธิน,"652/8 ถนนพรมอ่อน, หจก.ทศโยธิน",Cloud Architect,workplace
131820,มูลนิธินิลสลัว,"23 หมู่ 4 ถนนไชยภา, มูลนิธินิลสลัว",Full-Stack Developer,workplace
750782,บมจ.ถนิมมาศ,"63/9 ถนนชุมวระ, บมจ.ถนิมมาศ",Cloud Architect,workplace
770681,บริษัท ปานสุวรรณเทรดดิ้ง จำกัด,"78 หมู่ 09 ถ.แถมธน, บริษัท ปานสุวรรณเทรดดิ้ง จำกัด",ช่างทำผม,workplace
757906,หจก.นฤทุกข์,"66/9 ถนนธนประทีป, หจก.นฤทุกข์",บรรณารักษ์,workplace
881247,ทรัพย์ธำรงค์กรุ๊ป,"8 ถนนบุนยะศัพท์, ทรัพย์ธำรงค์กรุ๊ป",ช่างทำเครื่องดนตรี,workplace
435354,ห้างหุ้นส่วนสามัญ ดาบเงิน,"1 ถ.นุตตาร, ห้างหุ้นส่วนสามัญ ดาบเงิน",Cybersecurity Analyst,workplace
130897,บริษัท พรมอ่อนพืชผล จำกัด,"93/94 ถนนคำลือ, บริษัท พรมอ่อนพืชผล จำกัด",Mobile App Developer,workplace
402912,บินดีเอเยนซี,"58 หมู่ 22 ถนนถนัดพิมพการ, บินดีเอเยนซี",Software Engineer,workplace
993622,หจก.ยางสวย,"47/71 ถนนฉัพพรรณธนกูร, หจก.ยางสวย",Backend Developer,workplace
404454,ชมรมบุนยะตีรณะ,"81/4 ถ.ดาบเงิน, ชมรมบุนยะตีรณะ",Data Scientist,workplace
410362,บุตดา-ติณรัตน์,"89/67 ถ.เตมิยะเดช, บุตดา-ติณรัตน์",Mobile App Developer,workplace
560187,บริษัท ธูปหอม จำกัด,"7/8 ถนนนุชแนวนุ่ม, บริษัท ธูปหอม จำกัด",Mobile App Developer,workplace
329537,,,,internship
652805,,,,internship
184352,,,,internship
838213,,,,internship
503297,,,,internship
969844,,,,internship
350156,,,,internship
141277,,,,internship
132273,,,,internship
415271,,,,internship
881491,,,,internship
864972,,,,internship
807448,อุ่นอก-นิยมธรรม,"81 หมู่ 31 ถนนบุญญาภิรมย์, อุ่นอก-นิยมธรรม",Full-Stack Developer,internship
328684,,,,internship
325374,,,,internship
546625,,,,internship
673757,,,,internship
117595,,,,internship
477099,จันทาจิวเวลรี่,"99/77 ถนนปานสุวรรณ, จันทาจิวเวลรี่",นักดาราศาสตร์,internship
950185,,,,internship
959970,,,,internship
754430,,,,internship
864642,,,,internship
527562,,,,internship
664839,,,,internship
658740,,,,internship
315601,,,,internship
675687,,,,internship
587632,,,,internship
225855,,,,internship
780660,,,,internship
866909,,,,internship
784515,,,,internship
673947,,,,internship
335853,,,,internship
785203,,,,internship
222603,,,,internship
167017,,,,internship
576975,,,,internship
541101,,,,internship
795462,,,,internship
791038,,,,internship
211613,,,,internship
741156,,,,internship
800302,บมจ.นาควงษ์เซอร์วิส,"82/6 ถ.นิลวิมล, บมจ.นาควงษ์เซอร์วิส",แพทย์,internship
457314,,,,internship
310613,,,,internship
501264,,,,internship
447142,,,,internship
168428,,,,internship
494825,,,,internship
583988,,,,internship
941881,,,,internship
994928,,,,internship
762974,เขียวขุ้ย-บุญบำรุง,"75/8 ถนนบุตดา, เขียวขุ้ย-บุญบำรุง",DevOps Engineer,internship
355789,,,,internship
206899,,,,internship
760801,,,,internship
600694,,,,internship
817517,,,,internship
542528,,,,internship
328594,บริษัท นิษประปัญจ์สโตร์ จำกัด (มหาชน),"17 หมู่ 59 ถนนธัญเสถียร, บริษัท นิษประปัญจ์สโตร์ จำกัด (มหาชน)",Full-Stack Developer,internship
218570,หจก.ธรรมสถิตไพศาล,"97 หมู่ 04 ถนนนวลเพ็ง, หจก.ธรรมสถิตไพศาล",Data Scientist,internship
686026,,,,internship
795583,,,,internship
468449,,,,internship
382369,,,,internship
182363,หสน.นับเนื่องนอ,"71 หมู่ 74 ถ.ฉิมพาลี, หสน.นับเนื่องนอ",Cybersecurity Analyst,internship
182694,,,,internship
865005,,,,internship
662662,,,,internship
299988,,,,internship
884279,,,,internship
359531,,,,internship
243189,บริษัท เลขะพันธุ์ จำกัด,"84/44 ถนนสันตะวงศ์, บริษัท เลขะพันธุ์ จำกัด",Full-Stack Developer,internship
623813,,,,internship
423700,,,,internship
387124,,,,internship
245989,บริษัท ถนัดเดินข่าว จำกัด (มหาชน),"4/6 ถนนนครเทพ, บริษัท ถนัดเดินข่าว จำกัด (มหาชน)",Software Engineer,internship
319985,,,,internship
713285,,,,internship
363646,นิลเสนา-เลขะพันธุ์,"85 หมู่ 31 ถนนเขียวอ่อน, นิลเสนา-เลขะพันธุ์",นักกฎหมาย,internship
831164,,,,internship
485359,,,,internship
625212,,,,internship
312571,,,,internship
167146,,,,internship
978124,,,,internship
512107,,,,internship
342671,,,,internship
591856,,,,internship
183422,,,,internship
119754,,,,internship
603532,,,,internship
159696,,,,internship
595206,,,,internship
677919,,,,internship
875707,,,,internship
742922,,,,internship
753449,,,,internship
692518,,,,internship
271517,,,,internship
367384,,,,internship
570830,,,,internship
164176,,,,internship
760373,,,,internship
598202,บริษัท อุ่นอกเคมิคอล จำกัด (มหาชน),"4 ถ.ศรีสัตย์, บริษัท อุ่นอกเคมิคอล จำกัด (มหาชน)",Software Engineer,internship
816820,,,,internship
224552,,,,internship
162851,หจก.ศรีตะวันแอนด์ซันส์,"2/7 ถ.ประจันตะเสน, หจก.ศรีตะวันแอนด์ซันส์",วิศวกร,internship
111141,,,,internship
833140,,,,internship
496636,,,,internship
694059,,,,internship
540525,,,,internship
284374,,,,internship
155493,,,,internship
742017,,,,internship
133334,,,,internship
622439,บริษัท เจริญรัมย์กลการ จำกัด,"8 ถ.ตันเผ่า, บริษัท เจริญรัมย์กลการ จำกัด",Cybersecurity Analyst,internship
600583,,,,internship
197389,,,,internship
878467,,,,internship
962561,,,,internship
393747,,,,internship
889306,,,,internship
448266,,,,internship
343642,,,,internship
247995,,,,internship
776366,,,,internship
544236,,,,internship
393163,,,,internship
512935,,,,internship
618076,,,,internship
201438,,,,internship
655930,ห้างหุ้นส่วนจำกัด ทหารแท้,"71 หมู่ 54 ถ.นิยมเซียม, ห้างหุ้นส่วนจำกัด ทหารแท้",Data Scientist,internship
456393,,,,internship
644105,,,,internship
613610,,,,internship
918304,,,,internship
133281,ห้างหุ้นส่วนจำกัด ถ้วนศรีซัพพลาย,"966/29 ถนนถนัดการเขียน, ห้างหุ้นส่วนจำกัด ถ้วนศรีซัพพลาย",Data Scientist,internship
213875,,,,internship
689667,ห้างหุ้นส่วนจำกัด ไทยแท้,"88 ซอยราชมณี, ห้างหุ้นส่วนจำกัด ไทยแท้",Data Scientist,internship
126455,,,,internship
351929,,,,internship
796029,,,,internship
382692,,,,internship
584705,,,,internship
663703,,,,internship
764538,,,,internship
489471,,,,internship
536304,,,,internship
762736,,,,internship
458980,,,,internship
320884,,,,internship
562233,,,,internship
170458,,,,internship
634706,,,,internship
436327,,,,internship
186936,,,,internship
381922,หจก.ไชยภาพานิช,"41 ถนนขำเอนก, หจก.ไชยภาพานิช",Backend Developer,internship
556848,,,,internship
571468,,,,internship
895062,,,,internship
698740,,,,internship
843081,,,,internship
436768,,,,internship
551759,,,,internship
944543,ห้างหุ้นส่วนจำกัด ทุมะบุตร์,"53 ถ.นิติสาขา, ห้างหุ้นส่วนจำกัด ทุมะบุตร์",Full-Stack Developer,internship
763006,,,,internship
359633,,,,internship
587177,,,,internship
242205,,,,internship
418591,บริษัท พานเกล้า จำกัด,"787/92 ถ.ถมังรักษสัตว์, บริษัท พานเกล้า จำกัด",AI Researcher,internship
985313,,,,internship
560738,,,,internship
642246,,,,internship
546216,,,,internship
828761,,,,internship
187150,,,,internship
729791,,,,internship
731086,,,,internship
674228,,,,internship
173725,,,,internship
718042,บริษัท เนตร์มณี จำกัด,"07 ถนนไตรบรรพ, บริษัท เนตร์มณี จำกัด",Cybersecurity Analyst,internship
837555,,,,internship
112094,,,,internship
159964,,,,internship
137940,,,,internship
599136,,,,internship
622867,ห้างหุ้นส่วนจำกัด ตันยา,"26 หมู่ 96 ถนนนฤภัย, ห้างหุ้นส่วนจำกัด ตันยา",Backend Developer,internship
489997,,,,internship
417471,,,,internship
142035,,,,internship
142627,,,,internship
899879,,,,internship
881054,ห้างหุ้นส่วนจำกัด ยาปะโลหิตอุตสาหกรรม,"03/6 ถนนจันทา, ห้างหุ้นส่วนจำกัด ยาปะโลหิตอุตสาหกรรม",Backend Developer,internship
247879,,,,internship
618917,,,,internship
522622,,,,internship
838998,,,,internship
262599,,,,internship
588585,,,,internship
824109,,,,internship
220660,,,,internship
539970,,,,internship
599387,,,,internship
211931,,,,internship
614508,,,,internship
987779,,,,internship
643370,,,,internship
426300,,,,internship
204411,นิยมธรรมพานิช,"11 หมู่ 2 ถนนหนักแน่น, นิยมธรรมพานิช",Data Scientist,internship
413368,,,,internship
552079,,,,internship
873538,,,,internship
601421,,,,internship
775878,,,,internship
318106,,,,internship
672878,บมจ.ธุวะนุติ์ขนส่ง,"83/23 ถนนแก้วอยู่, บมจ.ธุวะนุติ์ขนส่ง",Data Scientist,internship
796746,,,,internship
724873,,,,internship
153785,,,,internship
309915,,,,internship
468431,,,,internship
686773,,,,internship
854947,,,,internship
470473,,,,internship
399324,,,,internship
834483,,,,internship
530834,,,,internship
146078,,,,internship
851420,บริษัท ร่มธิติรัตน์เฟอนิชชิ่ง จำกัด,"553/59 ถนนทันยุค, บริษัท ร่มธิติรัตน์เฟอนิชชิ่ง จำกัด",AI Researcher,internship
165894,,,,internship
639175,บริษัท ธัญาโภชน์ จำกัด,"9 ถนนบุญศล, บริษัท ธัญาโภชน์ จำกัด",นักแสดง,internship
274112,,,,internship
252460,,,,internship
168945,,,,internship
317626,,,,internship
907841,,,,internship
348339,,,,internship
534042,,,,internship
891175,,,,internship
378035,,,,internship
504692,,,,internship
129735,,,,internship
875330,,,,internship
275250,,,,internship
393702,,,,internship
795467,,,,internship
191259,,,,internship
331629,,,,internship
642901,,,,internship
501121,,,,internship
373496,,,,internship
479456,,,,internship
986065,,,,internship
337415,,,,internship
410002,,,,internship
172958,,,,internship
569354,,,,internship
436052,,,,internship
687165,,,,internship
743671,,,,internship
928885,,,,internship
325869,,,,internship
330642,,,,internship
923272,ศิวะวรเวทขนส่ง,"1 ถ.เช้าวันดี, ศิวะวรเวทขนส่ง",ช่างทำเครื่องดนตรี,internship
332506,,,,internship
246897,,,,internship
489279,บมจ.นิลวิมลขนส่ง,"26/9 ถนนไม้แดง, บมจ.นิลวิมลขนส่ง",Data Scientist,internship
957744,,,,internship
937320,,,,internship
892231,,,,internship
220931,,,,internship
578924,,,,internship
222136,,,,internship
386497,,,,internship
344699,,,,internship
206553,,,,internship
996317,บมจ.นวลเพ็งเคมิคอล,"774/08 ถนนเลขะพันธุ์, บมจ.นวลเพ็งเคมิคอล",อาจารย์,internship
738051,,,,internship
661410,,,,internship
688314,,,,internship
482988,,,,internship
180709,,,,internship
716435,,,,internship
655374,ตันตราจิณและดิสกะประกาย,"59 หมู่ 97 ถนนทวนทอง, ตันตราจิณและดิสกะประกาย",Full-Stack Developer,internship
310398,,,,internship
815006,,,,internship
616707,,,,internship
195453,,,,internship
915422,ห้างหุ้นส่วนจำกัด นามขำ,"00 หมู่ 0 ถ.นครเทพ, ห้างหุ้นส่วนจำกัด นามขำ",AI Researcher,internship
673649,,,,internship
392625,,,,internship
323570,,,,internship
611697,,,,internship
968723,,,,internship
165407,,,,internship
910637,,,,internship
706110,ถมังรักษสัตว์บรรจุภัณฑ์,"28 หมู่ 91 ถ.ดุษฎีวนิช, ถมังรักษสัตว์บรรจุภัณฑ์",Mobile App Developer,internship
209943,,,,internship
636559,,,,internship
588090,,,,internship
659259,,,,internship
747672,,,,internship
223163,บริษัท ถมปัด จำกัด,"17 หมู่ 1 ถนนบุญศล, บริษัท ถมปัด จำกัด",DevOps Engineer,internship
851598,,,,internship
773879,,,,internship
277950,,,,internship
686982,,,,internship
212549,,,,internship
679100,,,,internship
423212,บริษัท บุนยะตีรณะ จำกัด,"94/9 ถ.ดาวอร่าม, บริษัท บุนยะตีรณะ จำกัด",นักพจนานุกรม,internship
299453,,,,internship
636095,,,,internship
227867,,,,internship
729711,,,,internship
665184,,,,internship
964971,,,,internship
698749,,,,internship
495249,,,,internship
837285,,,,internship
135880,,,,internship
724805,,,,internship
682408,,,,internship
244846,,,,internship
904475,,,,internship
770849,,,,internship
315925,,,,internship
205958,,,,internship
270705,,,,internship
223474,,,,internship
646480,แก้วชลคราม-ธรรมนิยม,"82/20 ถ.จันอ้น, แก้วชลคราม-ธรรมนิยม",นักการเมือง,internship
729143,,,,internship
601689,,,,internship
573996,,,,internship
500673,บริษัทหลักทรัพย์ ตันเผ่าแลบ จำกัด (มหาชน),"03 หมู่ 55 ถ.นามเสวตร, บริษัทหลักทรัพย์ ตันเผ่าแลบ จำกัด (มหาชน)",เภสัชกร,internship
903443,,,,internship
477746,ตันยา-ธนรักษ์,"98/08 ถนนนวลเพ็ง, ตันยา-ธนรักษ์",AI Researcher,internship
922093,,,,internship
121468,,,,internship
475633,,,,internship
725461,,,,internship
508117,,,,internship
346364,,,,internship
840385,,,,internship
496280,,,,internship
468478,,,,internship
630990,,,,internship
496182,,,,internship
447448,,,,internship
961104,,,,internship
140751,,,,internship
136555,,,,internship
